Značka,Model,Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Bmw,Rada 5,2020,80106,850000,Nafta,Automatická,140
Hyundai,Tucson,2025,7,817890,Benzín,Automatická,118
Subaru,Wrx Sti,2019,19986,999999,Benzín,Manuální,221
Ford,Tourneo Connect,2025,3,875435,Nafta,Automatická,90
Hyundai,Tucson,2025,17,847890,Benzín,Automatická,118
Hyundai,Tucson,2025,16,832890,Benzín,Manuální,118
Skoda,Superb,2022,97225,828000,Nafta,Automatická,147
Skoda,Superb,2024,9601,988900,Nafta,Automatická,147
Hyundai,Tucson,2025,10,809990,Benzín,Automatická,118
Land Rover,Range Rover Velar,2020,124720,998900,Nafta,Automatická,221
Subaru,Impreza,2024,100,842000,Benzín,Automatická,100
Ford,Ranger,2025,3,996556,Nafta,Manuální,125
Hyundai,Tucson,2025,5,814990,Benzín,Automatická,118
Hyundai,Tucson,2025,11,879990,Benzín,Manuální,118
Hyundai,Tucson,2025,16,882890,Benzín,Automatická,118
Toyota,Rav4,2023,10454,959000,Hybridní,Automatická,131
Ford,Kuga,2025,3,899000,Benzín,Automatická,132
Toyota,Rav4,2023,26031,969900,Hybridní,Automatická,131
Toyota,Proace,2020,92000,820000,Nafta,Automatická,130
Audi,Q3,2022,19693,980100,Benzín,Automatická,140
Skoda,Kodiaq,2022,60833,949990,Nafta,Automatická,147
Audi,A5,2020,79800,999900,Benzín,Automatická,180
Peugeot,408,2025,0,971000,Benzín,Automatická,132
Alfa Romeo,Giulia,2021,99100,888800,Benzín,Automatická,206
Volkswagen,Touareg,2019,130500,990000,Nafta,Automatická,210
Toyota,C Hr,2024,3000,900000,Hybridní,Automatická,111
Audi,A3,2024,17383,869000,Benzín,Automatická,110
Toyota,Rav4,2024,14775,999900,Hybridní,Automatická,131
Audi,S6,2019,85000,845000,Nafta,Automatická,257
Bmw,Rada 5,2022,51000,889000,Nafta,Automatická,140
Toyota,Rav4,2024,14098,939900,Hybridní,Automatická,131
Skoda,Kodiaq,2023,67780,919990,Nafta,Automatická,147
Toyota,Rav4,2022,27879,899900,Hybridní,Automatická,131
Mercedes Benz,Vito,2022,70680,969000,Nafta,Automatická,140
Hyundai,Tucson,2025,25,807890,Benzín,Automatická,118
Toyota,Proace,2023,27435,849000,Nafta,Manuální,106
Toyota,Hilux,2021,78000,828600,Nafta,Manuální,110
Mercedes Benz,Tridy V,2016,194000,938600,Nafta,Automatická,140
Volkswagen,Touareg,2019,97000,879999,Nafta,Automatická,170
Skoda,Superb,2023,84161,865000,Nafta,Automatická,147
Peugeot,5008,2023,58950,810700,Nafta,Automatická,96
Volkswagen,Passat Variant,2024,26000,869000,Benzín,Automatická,110
Alfa Romeo,Tonale,2024,8801,839900,Benzín,Automatická,118
Renault,Trafic,2024,0,937750,Nafta,Automatická,125
Bmw,Rada 3,2023,60000,925000,Nafta,Automatická,140
Skoda,Karoq,2025,5230,937900,Nafta,Automatická,110
Mercedes Benz,Tridy C,2019,148000,849000,Benzín,Automatická,245
Toyota,Corolla Cross,2025,3000,859900,Hybridní,Automatická,112
Bmw,X3,2019,45200,929000,Nafta,Automatická,195
Mercedes Benz,Tridy E,2020,73400,969000,Nafta,Automatická,143
Renault,Trafic,2024,0,937750,Nafta,Automatická,110
Skoda,Kodiaq,2022,37720,989900,Nafta,Automatická,147
Mercedes Benz,Vito,2022,74838,959000,Nafta,Automatická,140
Bmw,X2,2023,29790,847000,Nafta,Automatická,140
Land Rover,Range Rover Sport,2017,74783,919000,Nafta,Automatická,190
Renault,Trafic,2024,0,816750,Nafta,Manuální,110
Ford,Puma,2025,10,812800,Elektro,Automatická,123
Volkswagen,Touareg,2021,41000,920000,Nafta,Automatická,170
Bmw,Ix3,2021,33200,899900,Elektro,Automatická,210
Land Rover,Discovery,2019,57992,998000,Nafta,Automatická,225
Ford,Transit Custom,2025,15,934966,Nafta,Manuální,100
Ford,Puma,2025,10,866800,Elektro,Automatická,123
Mercedes Benz,Tridy V,2018,199000,860000,Nafta,Automatická,140
Skoda,Superb,2024,31934,949000,Nafta,Automatická,110
Skoda,Kodiaq,2022,55790,818000,Nafta,Automatická,110
Ford,Puma,2025,10,869300,Elektro,Automatická,123
Toyota,Proace Verso,2022,77548,819000,Nafta,Automatická,130
Bmw,Ix3,2021,29820,899900,Elektro,Automatická,210
Audi,A3,2024,14018,847000,Nafta,Automatická,85
Hyundai,Tucson,2024,20000,875000,Benzín,Automatická,158
Ford,Puma,2025,10,815800,Elektro,Automatická,123
Mg,Mg4,2024,0,999900,Elektro,Automatická,320
Ford,Kuga,2025,40,941300,Hybridní,Automatická,134
Ford,Puma,2025,10,815300,Elektro,Automatická,123
Hyundai,Kona,2023,28130,828000,Elektro,Automatická,160
Ford,Tourneo Custom,2021,48000,899000,Nafta,Automatická,136
Ford,Kuga,2025,1,968000,Hybridní,Automatická,132
Ford,Kuga,2025,1,938500,Hybridní,Automatická,132
Ford,Kuga,2025,1,949990,Hybridní,Automatická,132
Ford,Kuga,2025,1,975500,Hybridní,Automatická,134
Ford,Kuga,2025,1,988500,Hybridní,Automatická,134
Ford,Kuga,2025,1,903800,Benzín,Automatická,132
Ford,Kuga,2025,0,955900,Hybridní,Automatická,134
Ford,Kuga,2024,1,974990,Hybridní,Automatická,132
Ford,Kuga,2025,1,976001,Hybridní,Automatická,132
Ford,Kuga,2025,1,911800,Hybridní,Automatická,132
Ford,Kuga,2024,1,829990,Benzín,Automatická,137
Ford,Kuga,2025,1,974990,Hybridní,Automatická,132
Ford,Kuga,2025,1,819990,Benzín,Automatická,137
Ford,Kuga,2025,0,927800,Hybridní,Automatická,132
Bmw,X5,2019,228000,949000,Nafta,Automatická,210
Bmw,Rada 6,2019,110660,899000,Nafta,Automatická,235
Audi,Q5,2021,58000,920000,Nafta,Automatická,150
Land Rover,Discovery,2018,92646,849000,Benzín,Automatická,250
Volvo,Xc90,2020,126035,849900,Benzín,Automatická,220
Toyota,Proace Verso,2024,5,969839,Nafta,Manuální,105
Land Rover,Discovery,2020,120311,999900,Nafta,Automatická,225
Bmw,X6,2019,88600,949000,Nafta,Automatická,280
Mercedes Benz,Tridy V,2017,191769,979000,Nafta,Automatická,140
Peugeot,5008,2025,5,869000,Nafta,Automatická,96
Land Rover,Discovery,2020,110493,949000,Nafta,Automatická,225
Skoda,Kodiaq,2023,37620,950000,Nafta,Automatická,147
Skoda,Octavia,2023,24640,919900,Nafta,Automatická,147
Audi,A8,2018,146000,898000,Nafta,Automatická,210
Volkswagen,Touareg,2021,69000,1000000,Nafta,Automatická,170
Bmw,Rada 5,2018,110095,899000,Benzín,Automatická,340
Volkswagen,Tiguan Allspace,2024,10450,968000,Benzín,Manuální,110
Audi,E Tron,2020,46800,979999,Elektro,Automatická,300
Volvo,Xc60,2019,39633,849000,Benzín,Automatická,184
Skoda,Superb,2022,16361,979000,Benzín,Automatická,206
Skoda,Karoq,2023,19820,928000,Benzín,Automatická,140
Skoda,Superb,2023,23558,999000,Benzín,Automatická,206
Volkswagen,Golf,2023,16360,939900,Benzín,Automatická,221
Skoda,Superb,2022,25553,978000,Benzín,Automatická,206
Skoda,Superb,2022,25937,975000,Benzín,Automatická,206
Volkswagen,Golf,2023,28751,939900,Benzín,Automatická,221
Lexus,Es 300H,2023,20178,959000,Hybridní,Automatická,160
Volkswagen,Golf,2023,20462,919000,Benzín,Automatická,221
Skoda,Octavia,2023,28587,929000,Nafta,Automatická,147
Volkswagen,Golf,2023,25918,939900,Benzín,Automatická,221
Skoda,Octavia,2023,14651,819000,Benzín,Manuální,180
Volkswagen,Golf,2023,25858,819900,Benzín,Automatická,180
Volkswagen,Golf,2023,20768,959000,Benzín,Automatická,221
Skoda,Octavia,2023,25488,899900,Nafta,Automatická,147
Toyota,Proace Verso,2024,5,867860,Nafta,Manuální,106
Skoda,Superb,2022,21294,979000,Nafta,Automatická,147
Lexus,Rx 450H,2019,81138,869000,Hybridní,Automatická,230
Toyota,Rav4,2024,28139,989000,Hybridní,Automatická,163
Skoda,Superb,2024,6,923300,Benzín,Automatická,110
Skoda,Superb,2024,6,998500,Hybridní,Automatická,110
Toyota,Rav4,2024,34651,969000,Hybridní,Automatická,163
Skoda,Octavia,2023,24517,919900,Benzín,Automatická,180
Toyota,Prius,2024,5000,989900,Hybridní,Automatická,164
Lexus,Es 300H,2023,6076,979900,Hybridní,Automatická,160
Skoda,Superb,2023,34661,969000,Nafta,Automatická,147
Toyota,Rav4,2024,22209,989900,Hybridní,Automatická,163
Skoda,Karoq,2023,14359,929900,Nafta,Automatická,110
Skoda,Karoq,2023,21300,928000,Nafta,Automatická,110
Skoda,Superb,2024,23044,819000,Benzín,Automatická,110
Skoda,Superb,2024,18614,989000,Nafta,Automatická,110
Skoda,Kodiaq,2023,28603,939900,Benzín,Automatická,110
Skoda,Octavia,2024,17482,868000,Benzín,Automatická,180
Skoda,Octavia,2024,6,899900,Nafta,Automatická,110
Toyota,Rav4,2022,72086,899900,Hybridní,Automatická,163
Skoda,Superb,2024,16654,989000,Nafta,Automatická,110
Toyota,Proace Verso,2023,15836,989000,Nafta,Manuální,106
Skoda,Karoq,2023,34074,899000,Benzín,Automatická,140
Skoda,Octavia,2023,24653,999900,Nafta,Automatická,147
Skoda,Superb,2024,14651,869900,Nafta,Automatická,110
Skoda,Superb,2023,24868,998900,Nafta,Automatická,147
Toyota,Supra,2020,74198,949000,Benzín,Automatická,190
Toyota,Rav4,2024,9438,999900,Hybridní,Automatická,163
Skoda,Octavia,2024,28981,848900,Nafta,Automatická,110
Skoda,Superb,2023,24872,998900,Nafta,Automatická,147
Skoda,Superb,2023,26152,869000,Nafta,Automatická,147
Toyota,Rav4,2024,27887,999900,Hybridní,Automatická,163
Skoda,Karoq,2025,6,843086,Benzín,Manuální,110
Skoda,Elroq,2025,5,917400,Elektro,Automatická,125
Toyota,Highlander,2021,124323,999000,Hybridní,Automatická,182
Skoda,Karoq,2023,22464,919900,Benzín,Automatická,140
Skoda,Superb,2023,58027,899000,Benzín,Automatická,206
Volkswagen,Arteon Shooting Brake,2021,83222,859900,Benzín,Automatická,206
Mercedes Benz,Glc,2021,95590,968000,Hybridní,Automatická,143
Skoda,Octavia,2023,14505,949000,Nafta,Automatická,147
Toyota,Bz4X,2024,5965,899900,Elektro,Automatická,150
Skoda,Karoq,2025,6,884500,Benzín,Automatická,110
Skoda,Octavia,2023,12734,949000,Benzín,Automatická,180
Skoda,Octavia,2023,12598,999900,Nafta,Automatická,147
Skoda,Superb,2024,846,899000,Benzín,Automatická,110
Skoda,Superb,2023,24891,999000,Nafta,Automatická,147
Skoda,Superb,2023,27481,999000,Nafta,Automatická,147
Skoda,Octavia,2023,17260,899000,Benzín,Automatická,180
Skoda,Superb,2023,22106,999000,Nafta,Automatická,147
Skoda,Octavia,2023,27667,909000,Benzín,Automatická,180
Skoda,Superb,2023,25286,949000,Nafta,Automatická,147
Skoda,Octavia,2023,25778,929000,Benzín,Automatická,180
Skoda,Superb,2023,18664,985000,Nafta,Automatická,147
Skoda,Superb,2023,14786,989000,Nafta,Automatická,147
Skoda,Superb,2023,13513,969000,Nafta,Automatická,147
Skoda,Octavia,2023,19191,949000,Benzín,Automatická,180
Skoda,Superb,2023,27485,985000,Nafta,Automatická,147
Hyundai,Kona,2023,8523,929890,Elektro,Automatická,150
Skoda,Octavia,2023,26800,889000,Benzín,Automatická,180
Skoda,Superb,2024,18691,999000,Nafta,Automatická,110
Skoda,Superb,2023,19585,969000,Nafta,Automatická,147
Skoda,Kodiaq,2023,54411,999000,Nafta,Automatická,147
Skoda,Superb,2023,34253,899000,Nafta,Automatická,147
Skoda,Superb,2023,21037,999000,Nafta,Automatická,147
Skoda,Superb,2023,29942,959000,Nafta,Automatická,147
Skoda,Superb,2023,25983,979000,Nafta,Automatická,147
Skoda,Superb,2023,33612,984000,Nafta,Automatická,147
Skoda,Superb,2023,10953,974000,Nafta,Automatická,147
Skoda,Superb,2023,22868,979000,Nafta,Automatická,147
Skoda,Octavia,2023,23847,909000,Benzín,Automatická,180
Skoda,Superb,2023,27184,999000,Nafta,Automatická,147
Skoda,Octavia,2023,23114,889000,Benzín,Automatická,180
Skoda,Superb,2023,23109,999000,Nafta,Automatická,147
Skoda,Kodiaq,2023,21371,989000,Nafta,Automatická,147
Skoda,Kodiaq,2023,19877,999000,Nafta,Automatická,147
Skoda,Superb,2023,18462,999000,Nafta,Automatická,147
Skoda,Superb,2023,24126,974000,Nafta,Automatická,147
Skoda,Octavia,2023,20425,899000,Benzín,Automatická,180
Skoda,Superb,2023,43998,939000,Nafta,Automatická,147
Skoda,Kodiaq,2023,29981,985000,Nafta,Automatická,147
Skoda,Superb,2023,18030,969000,Nafta,Automatická,147
Skoda,Octavia,2023,25877,909000,Benzín,Automatická,180
Skoda,Superb,2023,24527,999000,Nafta,Automatická,147
Skoda,Kodiaq,2023,27253,985000,Nafta,Automatická,147
Skoda,Superb,2023,15000,899000,Nafta,Automatická,147
Skoda,Superb,2023,22026,969000,Nafta,Automatická,147
Skoda,Kodiaq,2023,25063,985000,Nafta,Automatická,147
Skoda,Octavia,2023,19327,899000,Benzín,Automatická,180
Skoda,Superb,2022,24265,899000,Nafta,Automatická,147
Skoda,Kodiaq,2023,15264,929000,Nafta,Automatická,110
Skoda,Kodiaq,2022,29208,909000,Nafta,Automatická,147
Skoda,Superb,2022,12833,839000,Nafta,Automatická,147
Skoda,Superb,2023,23352,899000,Nafta,Automatická,147
Skoda,Superb,2023,25620,849000,Nafta,Automatická,147
Skoda,Octavia,2023,23132,889000,Benzín,Automatická,180
Skoda,Superb,2022,25953,869000,Nafta,Automatická,147
Skoda,Octavia,2023,43853,899000,Benzín,Automatická,180
Skoda,Superb,2023,23360,969000,Nafta,Automatická,147
Skoda,Superb,2023,24985,899000,Nafta,Automatická,147
Skoda,Superb,2022,21061,899000,Nafta,Automatická,147
Skoda,Superb,2022,20619,899000,Nafta,Automatická,147
Skoda,Superb,2022,24003,899000,Nafta,Automatická,147
Skoda,Superb,2022,20416,899000,Nafta,Automatická,147
Hyundai,Tucson,2025,10,802890,Benzín,Automatická,118
Skoda,Elroq,2025,4,890000,Elektro,Automatická,125
Skoda,Superb,2022,19229,809000,Nafta,Automatická,110
Opel,Zafira,2021,93400,859100,Nafta,Automatická,106
Mercedes Benz,Tridy A,2023,24290,895400,Benzín,Automatická,120
Mercedes Benz,Tridy A,2023,26685,931700,Benzín,Automatická,120
Bmw,Rada 5,2021,122430,980100,Nafta,Automatická,210
Volvo,Xc40,2020,55000,845000,Nafta,Automatická,110
Mercedes Benz,Gle,2016,155000,895400,Nafta,Automatická,190
Ford,S Max,2023,19600,980100,Hybridní,Automatická,110
Audi,A6,2020,144000,849000,Nafta,Automatická,257
Land Rover,Discovery Sport,2022,12500,919600,Nafta,Manuální,120
Skoda,Superb,2022,45364,839000,Nafta,Automatická,147
Mercedes Benz,Vito,2018,167165,883179,Nafta,Automatická,140
Mercedes Benz,Tridy A,2023,17000,871200,Nafta,Automatická,85
Bmw,Rada 3,2021,150000,849990,Benzín,Automatická,275
Skoda,Octavia,2024,10,837200,Benzín,Automatická,110
Ford,Mustang,2020,61200,819900,Benzín,Manuální,338
Mercedes Benz,Tridy A,2023,18274,931700,Nafta,Automatická,110
Porsche,Cayenne,2013,98000,900000,Nafta,Automatická,281
Volvo,Xc90,2018,105000,975000,Benzín,Automatická,228
Peugeot,5008,2024,0,883500,Nafta,Automatická,96
Porsche,Cayenne,2017,86211,999000,Benzín,Automatická,309
Peugeot,3008,2024,0,863000,Hybridní,Automatická,100
Ford,Kuga,2025,10,879900,Hybridní,Automatická,132
Kia,Ev3,2025,100,919900,Elektro,Automatická,150
Skoda,Kodiaq,2020,88500,830000,Nafta,Automatická,140
Bmw,M6,2012,72000,990000,Benzín,Poloautomatická,412
Volkswagen,Id5,2022,27613,950000,Elektro,Automatická,220
Tesla,Model 3,2023,45065,849900,Elektro,Automatická,220
Audi,S6,2020,144000,849000,Nafta,Automatická,257
Volvo,V90,2022,73444,949999,Nafta,Automatická,183
Mercedes Benz,Tridy V,2017,202000,907258,Nafta,Automatická,140
Peugeot,3008,2024,0,912000,Hybridní,Automatická,100
Skoda,Superb,2024,13550,930000,Nafta,Automatická,110
Bmw,M6,2016,111740,950000,Benzín,Automatická,441
Skoda,Kodiaq,2022,75000,999900,Benzín,Automatická,180
Volkswagen,Id5,2022,34529,950000,Elektro,Automatická,220
Jaguar,F Type,2021,53000,967999,Benzín,Automatická,221
Mercedes Benz,Tridy C,2022,100607,860000,Nafta,Automatická,147
Audi,Q5,2020,51000,839900,Nafta,Automatická,120
Skoda,Kodiaq,2022,50647,919000,Nafta,Automatická,147
Audi,S4,2022,147051,949900,Nafta,Automatická,251
Mercedes Benz,Tridy C,2017,135000,890000,Benzín,Automatická,270
Skoda,Kodiaq,2023,31041,840000,Nafta,Automatická,110
Mercedes Benz,Gls,2017,116000,859000,Benzín,Automatická,362
Audi,A6,2019,100000,937997,Nafta,Automatická,210
Volvo,Xc60,2021,113000,879900,Hybridní,Automatická,250
Volkswagen,Tiguan Allspace,2021,90339,820000,Nafta,Automatická,147
Skoda,Octavia,2023,11333,928000,Benzín,Automatická,180
Volkswagen,Arteon Shooting Brake,2021,33405,820000,Benzín,Automatická,140
Volvo,V90,2021,90064,847999,Nafta,Automatická,173
Skoda,Kodiaq,2019,81500,815000,Nafta,Automatická,176
Skoda,Octavia,2024,8273,899000,Nafta,Automatická,110
Skoda,Kodiaq,2023,24442,999900,Nafta,Automatická,110
Bentley,Continental Gt,2005,111000,829000,Benzín,Automatická,426
Skoda,Superb,2023,26557,860000,Benzín,Automatická,206
Mini,Countryman,2024,11761,859000,Benzín,Automatická,125
Toyota,Fj Cruiser,2006,162000,850000,LPG + benzín,Automatická,183
Bmw,Rada 1,2024,16017,949000,Nafta,Automatická,110
Skoda,Kodiaq,2020,56380,800000,Nafta,Automatická,147
Volkswagen,Arteon Shooting Brake,2022,76329,899000,Benzín,Automatická,206
Toyota,Gr86,2023,4322,819999,Benzín,Manuální,172
Skoda,Superb,2023,28320,900000,Nafta,Automatická,147
Mercedes Benz,Tridy V,2016,184795,926900,Nafta,Automatická,140
Mercedes Benz,Glb,2021,100000,810000,Benzín,Automatická,120
Audi,A6 Allroad,2021,101394,908000,Nafta,Automatická,180
Cupra,Formentor,2024,22000,899900,Benzín,Automatická,180
Ford,Tourneo Custom,2022,59000,999900,Nafta,Automatická,136
Mini,Countryman,2024,9176,969000,Benzín,Automatická,125
Mercedes Benz,Tridy A,2020,39000,920000,Benzín,Automatická,265
Ford,Mustang,2018,28000,949850,Benzín,Automatická,331
Kia,Sorento,2020,96034,979900,Nafta,Automatická,148
Mercedes Benz,Tridy A,2019,72696,899999,Benzín,Automatická,225
Volvo,Xc60,2022,80129,899999,Benzín,Automatická,184
Mercedes Benz,Glb,2023,56871,998999,Nafta,Automatická,110
Bmw,X3,2019,60600,829999,Nafta,Automatická,140
Volvo,V90,2022,63394,999999,Nafta,Automatická,173
Skoda,Karoq,2024,40821,887999,Nafta,Automatická,110
Bmw,X5,2015,140122,899000,Benzín,Automatická,423
Cupra,Leon,2023,57114,929000,Benzín,Automatická,228
Volkswagen,Tiguan Allspace,2022,74359,929000,Nafta,Automatická,110
Toyota,Proace,2022,40825,899999,Nafta,Automatická,130
Mercedes Benz,Tridy E,2019,68527,989000,Benzín,Automatická,270
Mercedes Benz,Tridy E,2019,123000,990000,Benzín,Automatická,320
Volvo,Xc90,2019,103364,984999,Hybridní,Automatická,223
Peugeot,5008,2022,54700,824877,Nafta,Automatická,130
Mercedes Benz,Tridy E,2018,85700,869877,Nafta,Automatická,143
Volvo,S60,2024,24880,879000,Benzín,Automatická,194
Porsche,Cayenne,2016,181829,849999,Nafta,Automatická,283
Chevrolet,Camaro,2018,62000,979000,Benzín,Automatická,333
Toyota,Hilux,2022,130885,998999,Nafta,Automatická,150
Audi,Q7,2017,112511,939999,Nafta,Automatická,200
Skoda,Kodiaq,2021,49300,869877,Benzín,Automatická,140
Mercedes Benz,Glc,2019,63731,949999,Nafta,Automatická,180
Skoda,Karoq,2024,4169,948999,Nafta,Automatická,110
Chevrolet,Camaro,2021,30710,848999,Benzín,Automatická,333
Cupra,Formentor,2022,26800,893999,Benzín,Automatická,228
Mercedes Benz,Tridy E,2017,143694,849999,Benzín,Automatická,245
Volvo,Xc60,2021,44917,917999,Nafta,Automatická,145
Toyota,Proace,2022,41904,829999,Nafta,Manuální,106
Bmw,Rada 7,2020,251420,939999,Nafta,Automatická,250
Ford,Tourneo Custom,2021,90500,859999,Nafta,Manuální,136
Volkswagen,Multivan,2017,181099,829999,Nafta,Automatická,150
Skoda,Karoq,2024,5210,814999,Benzín,Automatická,110
Bmw,Rada 5,2021,190900,869999,Nafta,Automatická,250
Bmw,X1,2023,9500,975000,Benzín,Automatická,100
Bmw,X1,2024,9800,978000,Benzín,Automatická,100
Skoda,Karoq,2024,3624,938999,Nafta,Automatická,110
Mercedes Benz,Tridy V,2020,153291,938999,Nafta,Automatická,120
Bmw,Rada 5,2021,73067,949999,Nafta,Automatická,210
Subaru,Outback,2022,45925,848999,Benzín,Automatická,124
Skoda,Karoq,2024,5005,948999,Nafta,Automatická,110
Skoda,Karoq,2024,7524,944999,Nafta,Automatická,110
Audi,Q3,2019,76200,899900,Nafta,Automatická,140
Volvo,Xc90,2020,197856,800000,Nafta,Automatická,173
Mercedes Benz,Tridy V,2017,283000,879000,Nafta,Automatická,140
Toyota,Proace,2021,143000,969900,Nafta,Automatická,130
Mercedes Benz,Tridy E,2017,62000,870000,Benzín,Automatická,245
Volkswagen,Tiguan,2021,46500,990000,Nafta,Automatická,147
Audi,A8,2018,185000,899000,Nafta,Automatická,210
Audi,A8,2018,152000,899000,Nafta,Automatická,210
Jeep,Wrangler,2021,98000,1000000,Nafta,Automatická,147
Mazda,Cx 60,2023,47023,929000,Hybridní,Automatická,241
Mercedes Benz,Glc,2019,80200,943800,Nafta,Automatická,143
Mercedes Benz,Tridy V,2015,146000,810000,Nafta,Automatická,165
Audi,S5,2017,92755,824000,Benzín,Automatická,260
Skoda,Octavia,2024,17000,899000,Nafta,Automatická,147
Land Rover,Range Rover Velar,2021,66000,929000,Nafta,Automatická,150
Toyota,Proace,2019,128000,829900,Nafta,Automatická,130
Audi,Sq5,2018,117000,899000,Benzín,Automatická,260
Volkswagen,Golf,2024,730,929000,Benzín,Manuální,180
Audi,A6,2019,75512,850000,Nafta,Automatická,210
Hyundai,Tucson,2024,11500,859900,Hybridní,Automatická,132
Volvo,Xc90,2020,53020,900000,Benzín,Automatická,184
Mazda,6,2023,19900,829900,Benzín,Automatická,143
Volkswagen,Multivan,2015,175402,849000,Nafta,Manuální,110
Skoda,Octavia,2025,5,980000,Benzín,Automatická,150
Bmw,Rada 3,2021,63000,899000,Nafta,Automatická,140
Volkswagen,Passat Variant,2023,32982,849000,Nafta,Automatická,147
